Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
19-02-2018,23:06:49,1,43129,Female,Web,Member,Electronic,Mouse,111,1,0.2,25.5,2.5,Medium,money_order
08-11-2018,11:55:41,6,24961,Female,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,High,credit_card
08-01-2018,16:05:13,6,26346,Male,Web,Member,Electronic,Apple Laptop,250,1,0.1,167.5,16.8,Medium,credit_card
27-04-2018,13:24:07,10,59952,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,Medium,credit_card
23-07-2018,17:47:17,10,55775,Female,Web,Member,Electronic,LED,192,1,0.2,73.6,7.4,Medium,money_order
25-07-2018,13:06:45,4,53992,Male,Web,Member,Electronic,LCD,65,1,0.2,13,1.3,High,credit_card
13-02-2018,21:37:44,4,17235,Female,Web,Member,Electronic,Speakers,130,4,0.1,44.8,4.5,High,credit_card
18-02-2018,08:34:17,9,53160,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,135.6,13.6,Medium,credit_card
20-07-2018,16:26:29,9,35603,Female,Web,Member,Electronic,Watch,104,4,0.1,11.5,1.2,High,credit_card
11-06-2018,16:54:49,3,39256,Female,Web,Member,Electronic,Fans,149,3,0.2,60.1,6,Medium,credit_card
28-04-2018,11:29:31,9,39887,Female,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,money_order
30-07-2018,20:03:16,3,29833,Female,Web,Member,Electronic,Tablet,199,4,0.2,103.1,10.3,Medium,credit_card
25-06-2018,22:29:15,8,25005,Female,Web,Member,Electronic,Mouse,111,4,0.2,13.2,1.3,Medium,credit_card
18-08-2018,17:37:05,3,50753,Female,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,High,money_order
11-03-2018,15:00:43,7,31863,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,160,16,High,credit_card
28-05-2018,14:17:55,8,15265,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,Medium,credit_card
02-10-2018,12:40:57,2,57557,Male,Web,Member,Electronic,LED,192,1,0.2,108.2,10.8,Medium,credit_card
23-04-2018,23:28:31,10,10524,Female,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,Medium,credit_card
08-08-2018,09:35:22,1,49064,Female,Web,Member,Electronic,Speakers,130,1,0.2,17.5,1.8,Medium,credit_card
14-06-2018,18:08:10,4,25684,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,118,11.8,Medium,credit_card
03-11-2018,00:26:04,8,39790,Female,Web,Member,Electronic,Watch,104,2,0.1,17.8,1.8,High,money_order
07-08-2018,14:39:58,4,38579,Female,Web,Member,Electronic,Fans,149,4,0.2,57.1,5.7,High,credit_card
30-09-2018,22:23:53,10,26151,Female,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,credit_card
20-08-2018,13:02:25,3,14695,Female,Web,Member,Electronic,Tablet,199,3,0.2,107.1,10.7,Medium,credit_card
17-05-2018,22:30:34,3,44815,Male,Web,Member,Electronic,Mouse,111,1,0.1,27.7,2.8,Medium,money_order
20-11-2018,08:38:36,6,46781,Male,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,High,credit_card
05-01-2018,17:05:00,6,17493,Female,Web,Member,Electronic,Apple Laptop,250,4,0.1,140,14,Medium,money_order
06-07-2018,00:17:31,7,42896,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,Medium,credit_card
19-08-2018,15:02:50,3,29069,Female,Web,Member,Electronic,LED,192,1,0.1,106.2,10.6,Critical,money_order
22-03-2018,10:37:38,2,10685,Female,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,High,credit_card
27-12-2018,11:24:45,6,11674,Female,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,Medium,credit_card
06-01-2018,14:03:19,5,54677,Male,Web,Member,Electronic,Samsung Mobile,220,4,0.1,131.2,13.1,Medium,credit_card
10-04-2018,12:12:10,6,54339,Female,Web,Member,Electronic,Watch,104,1,0.1,18.8,1.9,High,credit_card
20-08-2018,22:26:30,10,10002,Male,Web,Member,Electronic,Fans,149,2,0.1,66,6.6,Critical,credit_card
08-08-2018,20:53:54,3,24799,Female,Web,Member,Electronic,Iron,222,2,0.1,128.7,12.9,Medium,credit_card
22-05-2018,18:54:48,8,53543,Female,Web,Member,Electronic,Tablet,199,3,0.2,89.2,8.9,Medium,credit_card
30-11-2018,15:22:51,9,15702,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,High,credit_card
25-05-2018,23:05:27,10,47655,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,High,credit_card
09-07-2018,21:08:20,9,55915,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,credit_card
25-10-2018,21:33:03,2,13315,Female,Web,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Medium,credit_card
25-01-2018,13:44:05,6,42194,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,Medium,credit_card
28-12-2018,14:17:43,4,47441,Male,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,Critical,credit_card
24-09-2018,15:55:40,9,36575,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,High,e_wallet
08-09-2018,11:23:06,5,56977,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,Critical,debit_card
20-02-2018,18:34:24,1,14686,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,Critical,money_order
11-05-2018,16:15:55,8,24057,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,High,credit_card
09-05-2018,22:14:40,2,42326,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,money_order
11-05-2018,21:59:22,4,29458,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,High,money_order
24-04-2018,10:42:23,2,39023,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,75.8,7.6,Medium,credit_card
09-07-2018,16:34:23,2,17856,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,Medium,credit_card
21-12-2018,13:04:09,4,20010,Female,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,money_order
05-03-2018,09:51:38,7,51841,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
03-11-2018,07:39:47,4,28240,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Critical,credit_card
25-04-2018,22:02:58,1,58225,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,money_order
11-10-2018,11:31:17,9,20838,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,29.8,3,High,money_order
17-08-2018,11:16:54,5,58246,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
01-02-2018,00:18:40,4,18547,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,124.5,12.4,High,credit_card
29-10-2018,06:53:08,10,53325,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,money_order
02-12-2018,14:16:43,1,38810,Male,Web,Member,Fashion,Titak watch,228,5,0.5,136.6,13.7,Medium,credit_card
09-06-2018,18:30:27,8,15799,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,Critical,credit_card
01-09-2018,14:44:33,5,19163,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
11-09-2018,10:45:08,7,34898,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,High,credit_card
28-12-2018,12:37:51,3,52193,Female,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,High,credit_card
12-07-2018,17:59:14,7,54915,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Medium,credit_card
05-04-2018,18:34:14,2,18336,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
12-08-2018,07:28:18,7,59359,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,34.7,3.5,Medium,credit_card
16-05-2018,13:08:01,4,14638,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,110.4,11,High,credit_card
11-07-2018,10:37:24,9,25198,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,Medium,credit_card
05-05-2018,11:11:25,1,39577,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
07-08-2018,14:16:13,9,20047,Male,Web,Member,Fashion,Titak watch,228,1,0.5,141.2,14.1,Medium,credit_card
26-05-2018,09:19:13,8,44777,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
08-06-2018,20:16:33,2,48681,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,Medium,credit_card
30-11-2018,20:47:58,5,53815,Male,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Medium,credit_card
29-09-2018,17:19:05,10,21156,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Critical,credit_card
06-05-2018,21:09:38,5,16704,Male,Web,Member,Fashion,Suits,109,1,0.5,15.9,1.6,High,credit_card
24-09-2018,18:40:22,7,13937,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Critical,credit_card
24-06-2018,22:46:55,10,28022,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,High,debit_card
12-01-2018,19:00:46,1,42480,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
24-08-2018,17:49:16,2,30307,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,High,money_order
02-01-2018,21:11:56,9,58610,Male,Web,Member,Fashion,Sneakers,62,3,0.4,20.7,2.1,Critical,credit_card
06-02-2018,13:08:36,4,46649,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,High,credit_card
13-04-2018,21:29:03,6,44705,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,72.6,7.3,Medium,credit_card
24-05-2018,21:02:39,9,44045,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
12-11-2018,17:08:45,1,55885,Female,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,High,money_order
24-06-2018,17:53:23,10,26739,Female,Web,Member,Fashion,Jeans,218,1,0.5,131.5,13.1,High,credit_card
17-12-2018,15:49:23,5,56816,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Medium,credit_card
05-03-2018,10:29:44,9,10790,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,4.2,0.4,High,money_order
21-11-2018,12:52:36,8,51741,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
27-09-2018,01:10:50,6,50062,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,High,money_order
04-07-2018,12:51:22,1,16272,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,116,11.6,High,credit_card
25-10-2018,07:38:14,7,54366,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
30-09-2018,21:19:21,6,42542,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Medium,credit_card
26-04-2018,23:47:31,7,12046,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,High,credit_card
28-10-2018,21:05:58,7,56037,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,High,credit_card
09-05-2018,10:54:34,4,27902,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.1,128.9,12.9,High,credit_card
14-08-2018,23:07:34,8,32353,Female,Web,Member,Auto & Accessories,Car Body Covers,117,2,0.2,25.3,2.5,Medium,credit_card
11-11-2018,15:37:03,1,56997,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118,2,0.2,28.6,2.9,High,credit_card
01-12-2018,11:27:43,2,35985,Female,Web,Member,Auto & Accessories,Tyre,250,2,0.2,160,16,High,credit_card
10-03-2018,15:58:03,3,49822,Female,Web,Member,Auto & Accessories,Bike Tyres,72,3,0.2,24,2.4,High,money_order
02-11-2018,17:59:47,3,27622,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,2,0.2,29.4,2.9,High,credit_card
22-04-2018,18:22:40,8,30058,Female,Web,First SignUp,Auto & Accessories,Car Pillow & Neck Rest,231,2,0.1,137.1,13.7,Medium,credit_card
03-04-2018,12:49:57,5,18541,Male,Web,Member,Auto & Accessories,Car Media Players,140,2,0.1,51.6,5.2,Medium,credit_card
27-06-2018,09:33:01,2,22838,Female,Web,Member,Auto & Accessories,Car Speakers,211,3,0.2,118.3,11.8,Medium,money_order
30-06-2018,08:44:00,2,35929,Female,Web,Member,Auto & Accessories,Car Body Covers,117,3,0.2,19.5,1.9,Medium,credit_card
19-06-2018,22:07:47,3,17685,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,3,0.2,30.9,3.1,Medium,money_order
23-09-2018,18:41:07,8,37424,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.1,140,14,Medium,credit_card
10-12-2018,21:46:27,8,51516,Male,Web,Member,Auto & Accessories,Bike Tyres,72,2,0.2,36,3.6,High,credit_card
01-11-2018,21:33:33,2,15290,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,10.8,1.1,Critical,credit_card
22-05-2018,17:57:02,5,15932,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.1,29.4,2.9,Medium,credit_card
17-07-2018,23:29:45,5,51319,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,3,0.1,130.2,13,Medium,credit_card
09-07-2018,14:26:05,6,54565,Male,Web,Member,Auto & Accessories,Car Media Players,140,2,0.1,57.2,5.7,Medium,credit_card
17-10-2018,15:15:45,4,14187,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.1,99.4,9.9,High,credit_card
16-08-2018,08:43:14,10,48465,Male,Web,Member,Auto & Accessories,Car Body Covers,117,3,0.1,33.5,3.3,Medium,money_order
18-09-2018,12:46:02,7,11672,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6,Medium,credit_card
13-12-2018,21:53:51,1,19216,Female,Web,Member,Auto & Accessories,Tyre,250,2,0.2,145,14.5,Medium,money_order
24-05-2018,10:08:31,8,30909,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,Medium,credit_card
26-04-2018,10:44:15,5,22636,Female,Web,Member,Auto & Accessories,Car Mat,54,3,0.2,18,1.8,High,credit_card
26-08-2018,14:57:41,10,23865,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,3,0.2,27.2,2.7,High,credit_card
01-10-2018,17:19:26,4,56898,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,2,0.1,137.1,13.7,High,credit_card
08-05-2018,14:32:46,1,46593,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9,Critical,credit_card
29-06-2018,16:16:46,6,58953,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.1,120.5,12,Medium,credit_card
08-10-2018,12:06:05,1,31385,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,31.2,3.1,Critical,credit_card
16-10-2018,22:09:12,10,55320,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,2,0.2,33.3,3.3,Critical,credit_card
19-07-2018,16:16:23,5,19829,Female,Web,Member,Auto & Accessories,Tyre,250,1,0.2,160,16,Medium,credit_card
29-09-2018,10:53:11,7,26153,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,Medium,credit_card
08-07-2018,02:22:18,10,19587,Female,Web,Member,Auto & Accessories,Car Mat,54,2,0.1,27,2.7,Medium,credit_card
17-06-2018,18:24:14,5,33570,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.2,11.2,1.1,Medium,credit_card
03-09-2018,17:23:52,8,24623,Female,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,139.5,13.9,Medium,money_order
06-11-2018,22:08:05,5,57752,Female,Web,Member,Auto & Accessories,Car Media Players,140,3,0.1,47.4,4.7,Medium,credit_card
01-08-2018,17:43:27,2,57105,Female,Web,Member,Auto & Accessories,Car Speakers,211,2,0.2,114.1,11.4,Medium,credit_card
29-09-2018,19:43:56,4,47469,Male,Web,Member,Auto & Accessories,Car Body Covers,117,3,0.2,23,2.3,Medium,credit_card
21-12-2018,20:36:49,5,59639,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118,3,0.1,27.4,2.7,Medium,credit_card
06-12-2018,11:43:41,10,36204,Female,Web,Member,Auto & Accessories,Tyre,250,3,0.1,162.5,16.3,High,credit_card
04-09-2018,19:26:58,7,15592,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.2,14.4,1.4,High,credit_card
22-08-2018,15:21:53,10,14382,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,10.8,1.1,High,credit_card
25-11-2018,17:37:28,6,42243,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,2,0.1,31.7,3.2,Medium,credit_card
30-06-2018,19:15:23,2,47165,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,93.3,9.3,Medium,credit_card
04-07-2018,12:11:44,3,47774,Male,Web,Guest,Auto & Accessories,Car Media Players,140,1,0.2,32,3.2,High,money_order
14-02-2018,18:07:33,7,44775,Male,Web,Member,Auto & Accessories,Car Speakers,211,3,0.2,99.4,9.9,Medium,credit_card
04-04-2018,16:29:23,4,14810,Female,Web,Guest,Auto & Accessories,Car Seat Covers,114,4,0.2,24.9,2.5,Medium,credit_card
20-08-2018,10:34:07,10,44146,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,104.8,10.5,Critical,credit_card
21-10-2018,00:30:40,5,49870,Female,Web,Member,Auto & Accessories,Car Media Players,140,3,0.2,51.6,5.2,Critical,credit_card
06-12-2018,21:20:46,5,74727,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,High,money_order
10-11-2018,15:08:54,8,92027,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,Medium,credit_card
03-05-2018,08:42:45,3,66365,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,25.4,2.5,Medium,credit_card
15-08-2018,15:44:17,9,92129,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.2,14,1.4,Low,credit_card
24-07-2018,17:04:30,7,82160,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,49,4.9,High,credit_card
02-11-2018,13:12:25,9,92744,Male,Web,First SignUp,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,Medium,credit_card
26-05-2018,13:08:33,6,83322,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,99.4,9.9,Medium,credit_card
11-05-2018,17:53:32,5,78611,Male,Web,Member,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,money_order
04-11-2018,12:34:43,9,77371,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,143.4,14.3,Medium,money_order
03-11-2018,12:30:36,3,67071,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
01-05-2018,14:18:57,4,93681,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,credit_card
11-03-2018,23:20:34,3,76944,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,Medium,money_order
07-07-2018,19:45:17,3,90571,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3,Medium,credit_card
16-06-2018,16:38:30,4,81859,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8,Medium,credit_card
10-03-2018,12:04:08,5,93390,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.4,26.4,2.6,Medium,credit_card
16-11-2018,22:35:19,6,75094,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3,Medium,money_order
24-12-2018,16:03:47,7,71650,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8,Medium,e_wallet
30-12-2018,11:52:02,7,74259,Male,Web,Member,Home & Furniture,Curtains,34,5,0.3,6.8,0.7,Medium,credit_card
02-12-2018,16:12:57,6,94558,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,138.9,13.9,Low,credit_card
07-09-2018,18:23:21,8,70242,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,Medium,credit_card
18-03-2018,09:57:35,6,69108,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,money_order
21-05-2018,15:02:45,3,92797,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
30-07-2018,23:08:26,3,75778,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Medium,money_order
24-05-2018,20:18:47,5,84707,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Medium,money_order
23-02-2018,19:56:00,1,97320,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,49,4.9,Medium,money_order
19-06-2018,11:41:03,5,98696,Male,Web,First SignUp,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4,Medium,credit_card
01-07-2018,11:19:58,2,88634,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,Medium,credit_card
14-06-2018,16:35:59,7,88338,Male,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,money_order
21-06-2018,13:17:24,4,60062,Male,Web,Member,Home & Furniture,Towels,228,4,0.4,111.5,11.2,Low,money_order
16-07-2018,14:42:15,8,90199,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,credit_card
22-04-2018,16:46:44,1,64849,Male,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,Medium,debit_card
04-10-2018,09:53:26,2,65344,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,High,money_order
29-01-2018,17:10:13,9,68550,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.4,29.1,2.9,Medium,credit_card
16-07-2018,16:25:10,10,87494,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8,Medium,credit_card
09-01-2018,16:20:02,10,97729,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.4,31.7,3.2,Medium,credit_card
25-05-2018,18:06:34,6,95153,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,money_order
15-11-2018,22:05:09,2,84925,Male,Web,Guest,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3,High,credit_card
10-09-2018,08:42:53,1,76664,Male,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,credit_card
15-09-2018,19:26:00,3,74052,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,138.9,13.9,Medium,credit_card
28-11-2018,09:26:43,1,81813,Male,Web,Guest,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,credit_card
07-07-2018,00:29:18,9,62425,Male,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,Medium,credit_card
02-09-2018,23:12:09,8,62461,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5,Medium,debit_card
01-01-2018,16:26:43,4,64013,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3,Medium,credit_card
11-08-2018,12:28:51,2,62446,Female,Mobile,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
16-09-2018,10:28:25,3,74694,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,money_order
03-11-2018,09:04:09,1,85671,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,e_wallet
24-04-2018,15:42:39,4,86148,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,High,money_order
12-05-2018,17:43:50,3,77138,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,credit_card
29-12-2018,15:27:04,7,83979,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,125.2,12.5,Medium,money_order
20-01-2018,11:21:36,2,70299,Female,Mobile,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Medium,credit_card
16-11-2018,11:35:15,9,99108,Male,Web,Member,Home & Furniture,Beds,78,4,0.2,19.5,2,Medium,credit_card
26-02-2018,11:34:03,8,67958,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2,Medium,money_order
12-11-2018,17:52:19,7,65559,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,High,credit_card
30-07-2018,22:44:06,8,88131,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8,Medium,credit_card
26-10-2018,19:48:15,1,91629,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,39.7,4,Medium,credit_card
23-09-2018,22:54:01,10,78353,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
19-02-2018,16:02:21,9,75620,Female,Mobile,Member,Home & Furniture,Bed Sheets,211,5,0.2,120.5,12,Medium,credit_card
22-07-2018,22:19:02,10,87551,Female,Mobile,Member,Home & Furniture,Curtains,34,1,0.2,34,3.4,High,credit_card
06-09-2018,12:12:14,7,81660,Male,Web,Member,Home & Furniture,Towels,228,3,0.3,127.5,12.7,Medium,money_order
12-11-2018,06:35:38,7,73385,Male,Web,Member,Home & Furniture,Sofas,67,4,0.2,16.8,1.7,Low,credit_card
26-11-2018,11:46:08,5,73715,Male,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,credit_card
26-09-2018,15:11:10,8,70387,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7,Medium,credit_card
17-04-2018,10:25:09,8,95336,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,credit_card
28-05-2018,23:36:23,8,84861,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,credit_card
10-06-2018,14:24:28,5,86084,Female,Mobile,First SignUp,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,credit_card
25-03-2018,17:49:12,2,93772,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.3,103.6,10.4,Medium,credit_card
16-04-2018,19:27:48,9,60224,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
21-02-2018,11:36:36,5,96417,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,17,1.7,High,credit_card
15-07-2018,19:02:17,8,89293,Male,Web,Member,Home & Furniture,Towels,228,4,0.4,111.5,11.2,Medium,credit_card
30-07-2018,22:30:22,8,96770,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
12-01-2018,18:58:54,8,80451,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,credit_card
18-11-2018,18:13:22,4,72624,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,High,credit_card
08-08-2018,13:05:17,7,95626,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,e_wallet
16-06-2018,12:07:53,4,79841,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
